Lab 11: Working with Raster Data - Part 2 Answers
Mason Harris
04/23/19

Exercise 1: In ArcMap
Mean - 27.36
Standard Deviation - 1.22
Sample Size - 34606


OBJECTID,pointid,grid_code,POINT_X,POINT_Y
25619,25619,28.2049999,-92.426818847656250,22.576229095459041
25620,25620,28.0599995,-92.385147094726563,22.576229095459041
25621,25621,28.3149986,-92.343475341796875,22.576229095459041
25622,25622,28.5349998,-92.301803588867188,22.576229095459041
25623,25623,28.7399998,-92.260131835937500,22.576229095459041
25624,25624,28.7649994,-92.218460083007813,22.576229095459041
25625,25625,28.7849998,-92.135116577148438,22.576229095459041
25626,25626,28.2449989,-92.093444824218750,22.576229095459041
25627,25627,28.5749989,-92.051773071289006,22.576229095459041
25628,25628,28.4749985,-92.010101318359318,22.576229095459041
25629,25629,28.4449997,-91.968429565429631,22.576229095459041
25630,25630,28.6199989,-91.926757812499943,22.576229095459041
25631,25631,28.6099987,-91.885086059570256,22.576229095459041
25632,25632,28.0900002,-91.843414306640568,22.576229095459041
25633,25633,27.7849998,-91.801742553710881,22.576229095459041
25634,25634,28.6399994,-91.760070800781193,22.576229095459041
25635,25635,28.6999989,-91.718399047851506,22.576229095459041
25636,25636,28.3949986,-91.676727294921761,22.576229095459041
25637,25637,28.3549995,-91.635055541992074,22.576229095459041
25638,25638,28.7500000,-91.593383789062500,22.576229095459041
25639,25639,28.6700001,-91.551712036132813,22.576229095459041
25640,25640,28.6549988,-91.510040283203125,22.576229095459041
25641,25641,28.6549988,-91.468368530273437,22.576229095459041
25642,25642,28.5749989,-91.426696777343750,22.576229095459041
25643,25643,25.8249989,-87.551223754882756,22.576229095459041
25644,25644,25.8149986,-87.509552001953011,22.576229095459041
25645,25645,25.8199997,-87.467880249023324,22.576229095459041
25646,25646,26.2600002,-87.426208496093750,22.576229095459041
25647,25647,25.4249992,-87.384536743164062,22.576229095459041
25648,25648,25.4249992,-87.342864990234375,22.576229095459041
25649,25649,25.6549988,-87.301193237304688,22.576229095459041
25650,25650,25.9849987,-87.259521484375000,22.576229095459041
25651,25651,26.0399990,-87.217849731445313,22.576229095459041
25652,25652,28.1849995,-85.467636108398381,22.576229095459041
25653,25653,27.9349995,-85.425964355468636,22.576229095459041
25654,25654,27.7849998,-85.384292602538949,22.576229095459041
25655,25655,26.5900002,-85.342620849609375,22.576229095459041
25656,25656,26.0499992,-85.300949096679688,22.576229095459041
25657,25657,26.9049988,-85.259277343750000,22.576229095459041
25658,25658,26.8750000,-85.217605590820313,22.576229095459041
25659,25659,25.9249992,-85.175933837890625,22.576229095459041
25660,25660,26.9149990,-85.134262084960938,22.576229095459041
25661,25661,27.2950001,-85.092590332031250,22.576229095459041
25662,25662,27.4349995,-85.050918579101563,22.576229095459041
25663,25663,27.5849991,-85.009246826171875,22.576229095459041
25664,25664,27.5349998,-84.967575073242188,22.576229095459041
25665,25665,26.7549992,-84.925903320312500,22.576229095459041
25666,25666,26.0249996,-84.884231567382813,22.576229095459041
25667,25667,25.6299992,-84.842559814453125,22.576229095459041
25668,25668,26.2349987,-84.759216308593693,22.576229095459041
25669,25669,26.2349987,-84.717544555664006,22.576229095459041
25670,25670,27.6899986,-84.675872802734318,22.576229095459041
25671,25671,28.1999989,-84.634201049804631,22.576229095459041
25672,25672,27.8499985,-84.592529296874943,22.576229095459041
25673,25673,27.8499985,-84.550857543945256,22.576229095459041
25674,25674,27.8149986,-84.509185791015568,22.576229095459041
25675,25675,27.8199997,-84.467514038085881,22.576229095459041
25676,25676,28.2349987,-84.425842285156193,22.576229095459041
25677,25677,28.6299992,-84.384170532226449,22.576229095459041
25678,25678,28.7349987,-84.342498779296761,22.576229095459041
25679,25679,28.6299992,-84.300827026367188,22.576229095459041
25680,25680,28.4699993,-84.259155273437500,22.576229095459041
25681,25681,28.1199989,-84.217483520507813,22.576229095459041
25682,25682,28.5299988,-84.175811767578125,22.576229095459041
25683,25683,28.5550003,-84.134140014648438,22.576229095459041
25684,25684,28.2799988,-83.009002685546875,22.576229095459041
25685,25685,28.4449997,-82.967330932617188,22.576229095459041
25686,25686,28.5499992,-82.925659179687500,22.576229095459041
25687,25687,28.6149998,-82.883987426757813,22.576229095459041
25688,25688,28.7249985,-82.842315673828125,22.576229095459041
25689,25689,28.7699986,-82.800643920898438,22.576229095459041
25690,25690,28.7799988,-82.758972167968750,22.576229095459041
25691,25691,28.7600002,-82.717300415039063,22.576229095459041
25692,25692,28.6350002,-82.675628662109318,22.576229095459041
25693,25693,28.5599995,-82.633956909179631,22.576229095459041
25694,25694,28.6599998,-82.592285156249943,22.576229095459041
25695,25695,28.6800003,-82.550613403320256,22.576229095459041
25696,25696,28.6299992,-82.508941650390568,22.576229095459041
25697,25697,28.6549988,-82.467269897460881,22.576229095459041
25698,25698,28.5249996,-82.425598144531193,22.576229095459041
25699,25699,28.5499992,-82.383926391601506,22.576229095459041
25700,25700,28.6649990,-82.342254638671818,22.576229095459041
25701,25701,28.7049999,-82.300582885742074,22.576229095459041
25702,25702,28.6849995,-82.258911132812386,22.576229095459041
25703,25703,28.5799999,-82.217239379882813,22.576229095459041
25704,25704,28.4949989,-82.175567626953125,22.576229095459041
25705,25705,28.5299988,-82.133895874023438,22.576229095459041
25706,25706,28.5450001,-82.092224121093750,22.576229095459041
25707,25707,28.4749985,-82.050552368164062,22.576229095459041
25708,25708,28.4200001,-82.008880615234375,22.576229095459041
25709,25709,28.2600002,-81.967208862304688,22.576229095459041
25710,25710,28.2249985,-81.925537109375000,22.576229095459041
25711,25711,28.2600002,-81.883865356445313,22.576229095459041
25712,25712,28.2649994,-81.842193603515625,22.576229095459041
25713,25713,28.2649994,-81.800521850585938,22.576229095459041
25714,25714,28.4249992,-81.758850097656250,22.576229095459041
25715,25715,27.9799995,-81.717178344726563,22.576229095459041
25716,25716,27.9799995,-81.675506591796875,22.576229095459041
25717,25717,27.0799999,-97.802474975585937,22.534557342529297
25718,25718,27.1800003,-97.760803222656250,22.534557342529297
25719,25719,27.2299995,-97.719131469726563,22.534557342529297
25720,25720,27.2099991,-97.677459716796875,22.534557342529297
25721,25721,27.3149986,-97.635787963867188,22.534557342529297
25722,25722,27.3149986,-97.594116210937500,22.534557342529297
25723,25723,27.3099995,-97.552444458007813,22.534557342529297
25724,25724,27.2600002,-97.510772705078125,22.534557342529297
25725,25725,27.3750000,-97.469100952148438,22.534557342529297
25726,25726,27.2699986,-97.427429199218750,22.534557342529297
25727,25727,27.3249989,-97.385757446289063,22.534557342529297
25728,25728,27.4899998,-97.344085693359375,22.534557342529297
25729,25729,27.5499992,-97.302413940429688,22.534557342529297
25730,25730,27.9300003,-97.010711669921818,22.534557342529297
25731,25731,27.9300003,-96.969039916992131,22.534557342529297
25732,25732,28.0550003,-96.927368164062443,22.534557342529297
25733,25733,28.0999985,-96.885696411132699,22.534557342529297
25734,25734,28.1999989,-96.844024658203011,22.534557342529297
25735,25735,28.2049999,-96.802352905273437,22.534557342529297
25736,25736,28.2500000,-96.760681152343750,22.534557342529297
25737,25737,28.2749996,-96.719009399414063,22.534557342529297
25738,25738,28.2299995,-96.677337646484375,22.534557342529297
25739,25739,28.1849995,-96.635665893554688,22.534557342529297
25740,25740,28.1999989,-96.593994140625000,22.534557342529297
25741,25741,28.3449993,-96.552322387695313,22.534557342529297
25742,25742,28.4200001,-96.510650634765625,22.534557342529297
25743,25743,28.3549995,-96.093933105468693,22.534557342529297
25744,25744,28.3850002,-96.052261352539006,22.534557342529297
25745,25745,28.2549992,-96.010589599609318,22.534557342529297
25746,25746,27.8099995,-95.968917846679631,22.534557342529297
25747,25747,28.0599995,-95.927246093749943,22.534557342529297
25748,25748,27.7399998,-95.885574340820256,22.534557342529297
25749,25749,27.8899994,-95.843902587890511,22.534557342529297
25750,25750,27.8099995,-95.802230834960824,22.534557342529297
25751,25751,27.7649994,-95.760559082031250,22.534557342529297
25752,25752,27.8349991,-95.718887329101563,22.534557342529297
25753,25753,27.9849987,-95.677215576171875,22.534557342529297
25754,25754,28.1199989,-95.635543823242188,22.534557342529297
25755,25755,27.0049992,-94.843780517578068,22.534557342529297
25756,25756,27.0049992,-94.802108764648324,22.534557342529297
25757,25757,26.8299999,-94.760437011718636,22.534557342529297
25758,25758,27.1199989,-94.718765258789063,22.534557342529297
25759,25759,27.9149990,-94.677093505859375,22.534557342529297
25760,25760,27.8249989,-94.635421752929688,22.534557342529297
25761,25761,27.7799988,-94.593750000000000,22.534557342529297
25762,25762,27.6999989,-94.552078247070313,22.534557342529297
25763,25763,27.7999992,-94.510406494140625,22.534557342529297
25764,25764,28.7249985,-92.551834106445313,22.534557342529297
25765,25765,28.4300003,-92.510162353515625,22.534557342529297
25766,25766,27.9949989,-92.468490600585938,22.534557342529297
25767,25767,27.9549999,-92.426818847656250,22.534557342529297
25768,25768,27.9749985,-92.385147094726563,22.534557342529297
25769,25769,28.4549999,-92.093444824218750,22.534557342529297
25770,25770,28.4549999,-92.051773071289006,22.534557342529297
25771,25771,28.3099995,-92.010101318359318,22.534557342529297
25772,25772,28.5550003,-91.968429565429631,22.534557342529297
25773,25773,28.7849998,-91.926757812499943,22.534557342529297
25774,25774,28.7849998,-91.885086059570256,22.534557342529297
25775,25775,28.7299995,-91.843414306640568,22.534557342529297
25776,25776,28.2399998,-91.801742553710881,22.534557342529297
25777,25777,28.2299995,-91.760070800781193,22.534557342529297
25778,25778,28.6399994,-91.718399047851506,22.534557342529297
25779,25779,28.7999992,-91.676727294921761,22.534557342529297
25780,25780,25.5100002,-87.509552001953011,22.534557342529297
25781,25781,25.1099987,-87.467880249023324,22.534557342529297
25782,25782,25.0249996,-87.426208496093750,22.534557342529297
25783,25783,25.4249992,-87.342864990234375,22.534557342529297
25784,25784,25.6549988,-87.301193237304688,22.534557342529297
25785,25785,25.9849987,-87.259521484375000,22.534557342529297
25786,25786,26.0399990,-87.217849731445313,22.534557342529297
25787,25787,26.9049988,-85.259277343750000,22.534557342529297
25788,25788,26.8999996,-85.217605590820313,22.534557342529297
25789,25789,26.8999996,-85.175933837890625,22.534557342529297
25790,25790,27.2349987,-85.134262084960938,22.534557342529297
25791,25791,27.1700001,-85.092590332031250,22.534557342529297
25792,25792,26.9899998,-85.050918579101563,22.534557342529297
25793,25793,25.7849998,-84.967575073242188,22.534557342529297
25794,25794,25.7849998,-84.925903320312500,22.534557342529297
25795,25795,25.7849998,-84.884231567382813,22.534557342529297
25796,25796,27.1899986,-84.759216308593693,22.534557342529297
25797,25797,27.3499985,-84.717544555664006,22.534557342529297
25798,25798,27.6899986,-84.675872802734318,22.534557342529297
25799,25799,28.1999989,-84.634201049804631,22.534557342529297
25800,25800,28.1149998,-84.592529296874943,22.534557342529297
25801,25801,27.9849987,-84.550857543945256,22.534557342529297
25802,25802,27.8149986,-84.509185791015568,22.534557342529297
25803,25803,27.8199997,-84.467514038085881,22.534557342529297
25804,25804,27.8949986,-84.425842285156193,22.534557342529297
25805,25805,28.4099998,-84.384170532226449,22.534557342529297
25806,25806,28.5699997,-84.342498779296761,22.534557342529297
25807,25807,28.4549999,-84.300827026367188,22.534557342529297
25808,25808,28.4249992,-84.259155273437500,22.534557342529297
25809,25809,28.3599987,-84.217483520507813,22.534557342529297
25810,25810,28.2600002,-84.175811767578125,22.534557342529297
25811,25811,28.2799988,-83.009002685546875,22.534557342529297
25812,25812,28.4499989,-82.967330932617188,22.534557342529297
25813,25813,28.5499992,-82.925659179687500,22.534557342529297
25814,25814,28.6449986,-82.883987426757813,22.534557342529297
25815,25815,28.6299992,-82.842315673828125,22.534557342529297
25816,25816,28.6049995,-82.800643920898438,22.534557342529297
25817,25817,28.6049995,-82.758972167968750,22.534557342529297
25818,25818,28.6649990,-82.717300415039063,22.534557342529297
25819,25819,28.7099991,-82.675628662109318,22.534557342529297
25820,25820,28.7199993,-82.633956909179631,22.534557342529297
25821,25821,28.6399994,-82.592285156249943,22.534557342529297
25822,25822,28.6399994,-82.550613403320256,22.534557342529297
25823,25823,28.4799995,-82.508941650390568,22.534557342529297
25824,25824,28.5499992,-82.467269897460881,22.534557342529297
25825,25825,28.5000000,-82.425598144531193,22.534557342529297
25826,25826,28.4200001,-82.383926391601506,22.534557342529297
25827,25827,28.4549999,-82.342254638671818,22.534557342529297
25828,25828,28.5649986,-82.300582885742074,22.534557342529297
25829,25829,28.5249996,-82.258911132812386,22.534557342529297
25830,25830,28.5450001,-82.217239379882813,22.534557342529297
25831,25831,28.3999996,-82.175567626953125,22.534557342529297
25832,25832,28.3449993,-82.133895874023438,22.534557342529297
25833,25833,28.2150002,-82.092224121093750,22.534557342529297
25834,25834,28.1549988,-82.050552368164062,22.534557342529297
25835,25835,28.0699997,-82.008880615234375,22.534557342529297
25836,25836,28.0749989,-81.967208862304688,22.534557342529297
25837,25837,28.1049995,-81.925537109375000,22.534557342529297
25838,25838,28.0349998,-81.883865356445313,22.534557342529297
25839,25839,27.9749985,-81.842193603515625,22.534557342529297
25840,25840,27.0799999,-97.802474975585937,22.492885589599666
25841,25841,27.1499996,-97.760803222656250,22.492885589599666
25842,25842,27.2600002,-97.719131469726563,22.492885589599666
25843,25843,27.3400002,-97.677459716796875,22.492885589599666
25844,25844,27.5149994,-97.635787963867188,22.492885589599666
25845,25845,27.5249996,-97.594116210937500,22.492885589599666
25846,25846,27.0149994,-97.552444458007813,22.492885589599666
25847,25847,27.0949993,-97.510772705078125,22.492885589599666
25848,25848,27.1700001,-97.469100952148438,22.492885589599666
25849,25849,27.0399990,-97.427429199218750,22.492885589599666
25850,25850,27.0199986,-97.385757446289063,22.492885589599666
25851,25851,27.1899986,-97.344085693359375,22.492885589599666
25852,25852,27.2999992,-97.302413940429688,22.492885589599666
25853,25853,27.4149990,-97.260742187499943,22.492885589599666
25854,25854,28.0599995,-97.010711669921818,22.492885589599666
25855,25855,28.0550003,-96.969039916992131,22.492885589599666
25856,25856,28.1250000,-96.927368164062443,22.492885589599666
25857,25857,28.1999989,-96.885696411132699,22.492885589599666
25858,25858,28.2199993,-96.844024658203011,22.492885589599666
25859,25859,28.2099991,-96.802352905273437,22.492885589599666
25860,25860,28.2199993,-96.760681152343750,22.492885589599666
25861,25861,28.2449989,-96.719009399414063,22.492885589599666
25862,25862,28.1949997,-96.677337646484375,22.492885589599666
25863,25863,28.0599995,-96.635665893554688,22.492885589599666
25864,25864,28.3549995,-96.593994140625000,22.492885589599666
25865,25865,28.3549995,-96.552322387695313,22.492885589599666
25866,25866,27.8750000,-96.093933105468693,22.492885589599666
25867,25867,27.8699989,-96.052261352539006,22.492885589599666
25868,25868,27.0999985,-96.010589599609318,22.492885589599666
25869,25869,27.6700001,-95.968917846679631,22.492885589599666
25870,25870,27.8299999,-95.927246093749943,22.492885589599666
25871,25871,27.8799992,-95.885574340820256,22.492885589599666
25872,25872,27.5599995,-95.843902587890511,22.492885589599666
25873,25873,27.7099991,-95.802230834960824,22.492885589599666
25874,25874,27.9799995,-95.760559082031250,22.492885589599666
25875,25875,28.0699997,-95.718887329101563,22.492885589599666
25876,25876,25.1099987,-95.385513305664063,22.492885589599666
25877,25877,25.0699997,-95.343841552734375,22.492885589599666
25878,25878,25.0599995,-95.302169799804688,22.492885589599666
25879,25879,27.3750000,-94.760437011718636,22.492885589599666
25880,25880,27.2849998,-94.718765258789063,22.492885589599666
25881,25881,27.3149986,-94.677093505859375,22.492885589599666
25882,25882,27.7549992,-94.635421752929688,22.492885589599666
25883,25883,27.9899998,-94.593750000000000,22.492885589599666
25884,25884,27.6449986,-94.552078247070313,22.492885589599666
25885,25885,27.6449986,-94.510406494140625,22.492885589599666
25886,25886,28.4549999,-94.468734741210938,22.492885589599666
25887,25887,28.4549999,-94.427062988281250,22.492885589599666
25888,25888,29.0900002,-92.551834106445313,22.492885589599666
25889,25889,28.9200001,-92.510162353515625,22.492885589599666
25890,25890,28.8199997,-92.468490600585938,22.492885589599666
25891,25891,28.6999989,-92.426818847656250,22.492885589599666
25892,25892,28.5000000,-92.385147094726563,22.492885589599666
25893,25893,28.2150002,-92.135116577148438,22.492885589599666
25894,25894,27.6999989,-92.093444824218750,22.492885589599666
25895,25895,28.2249985,-92.051773071289006,22.492885589599666
25896,25896,28.0949993,-92.010101318359318,22.492885589599666
25897,25897,28.2749996,-91.968429565429631,22.492885589599666
25898,25898,28.6549988,-91.926757812499943,22.492885589599666
25899,25899,28.7799988,-91.885086059570256,22.492885589599666
25900,25900,28.5900002,-91.843414306640568,22.492885589599666
25901,25901,28.3799992,-91.801742553710881,22.492885589599666
25902,25902,28.2449989,-91.760070800781193,22.492885589599666
25903,25903,24.8899994,-87.467880249023324,22.492885589599666
25904,25904,24.8899994,-87.426208496093750,22.492885589599666
25905,25905,26.0949993,-84.967575073242188,22.492885589599666
25906,25906,26.2600002,-84.925903320312500,22.492885589599666
25907,25907,26.3199997,-84.884231567382813,22.492885589599666
25908,25908,25.1949997,-84.842559814453125,22.492885589599666
25909,25909,26.8549995,-84.800888061523438,22.492885589599666
25910,25910,27.7349987,-84.759216308593693,22.492885589599666
25911,25911,27.5049992,-84.717544555664006,22.492885589599666
25912,25912,28.3899994,-84.675872802734318,22.492885589599666
25913,25913,28.3499985,-84.634201049804631,22.492885589599666
25914,25914,28.2349987,-84.592529296874943,22.492885589599666
25915,25915,28.1599998,-84.550857543945256,22.492885589599666
25916,25916,27.8899994,-84.509185791015568,22.492885589599666
25917,25917,28.1199989,-84.467514038085881,22.492885589599666
25918,25918,28.0699997,-84.425842285156193,22.492885589599666
25919,25919,28.2199993,-84.384170532226449,22.492885589599666
25920,25920,28.2349987,-84.342498779296761,22.492885589599666
25921,25921,28.2500000,-84.300827026367188,22.492885589599666
25922,25922,28.2950001,-84.259155273437500,22.492885589599666
25923,25923,28.3199997,-84.217483520507813,22.492885589599666
25924,25924,28.5199986,-83.050674438476562,22.492885589599666
25925,25925,28.5049992,-83.009002685546875,22.492885589599666
25926,25926,28.4399986,-82.967330932617188,22.492885589599666
25927,25927,28.4749985,-82.925659179687500,22.492885589599666
25928,25928,28.2849998,-82.883987426757813,22.492885589599666
25929,25929,28.4549999,-82.842315673828125,22.492885589599666
25930,25930,28.4599991,-82.800643920898438,22.492885589599666
25931,25931,28.3599987,-82.758972167968750,22.492885589599666
25932,25932,28.3400002,-82.717300415039063,22.492885589599666
25933,25933,28.0299988,-82.675628662109318,22.492885589599666
25934,25934,28.1199989,-82.633956909179631,22.492885589599666
25935,25935,28.1749992,-82.592285156249943,22.492885589599666
25936,25936,28.4799995,-82.508941650390568,22.492885589599666
25937,25937,28.4949989,-82.467269897460881,22.492885589599666
25938,25938,28.5399990,-82.425598144531193,22.492885589599666
25939,25939,28.2749996,-82.342254638671818,22.492885589599666
25940,25940,28.2749996,-82.300582885742074,22.492885589599666
25941,25941,28.2749996,-82.258911132812386,22.492885589599666
25942,25942,28.2449989,-82.217239379882813,22.492885589599666
25943,25943,28.1199989,-82.175567626953125,22.492885589599666
25944,25944,28.0149994,-82.133895874023438,22.492885589599666
25945,25945,27.9499989,-82.092224121093750,22.492885589599666
25946,25946,28.0000000,-82.050552368164062,22.492885589599666
25947,25947,27.0999985,-97.802474975585937,22.451213836669922
25948,25948,27.1649990,-97.760803222656250,22.451213836669922
25949,25949,27.2349987,-97.719131469726563,22.451213836669922
25950,25950,27.2049999,-97.677459716796875,22.451213836669922
25951,25951,27.1399994,-97.635787963867188,22.451213836669922
25952,25952,27.3149986,-97.594116210937500,22.451213836669922
25953,25953,27.2049999,-97.552444458007813,22.451213836669922
25954,25954,27.3850002,-97.510772705078125,22.451213836669922
25955,25955,27.3050003,-97.469100952148438,22.451213836669922
25956,25956,27.1949997,-97.427429199218750,22.451213836669922
25957,25957,27.1800003,-97.385757446289063,22.451213836669922
25958,25958,27.1800003,-97.344085693359375,22.451213836669922
25959,25959,26.9799995,-97.302413940429688,22.451213836669922
25960,25960,27.2899990,-97.260742187499943,22.451213836669922
25961,25961,26.1299992,-97.219070434570256,22.451213836669922
25962,25962,26.9799995,-97.135726928710881,22.451213836669922
25963,25963,26.9799995,-97.094055175781193,22.451213836669922
25964,25964,28.1099987,-97.052383422851506,22.451213836669922
25965,25965,28.1099987,-97.010711669921818,22.451213836669922
25966,25966,28.1149998,-96.969039916992131,22.451213836669922
25967,25967,28.1250000,-96.927368164062443,22.451213836669922
25968,25968,28.1399994,-96.885696411132699,22.451213836669922
25969,25969,28.2199993,-96.844024658203011,22.451213836669922
25970,25970,28.1949997,-96.802352905273437,22.451213836669922
25971,25971,28.1899986,-96.760681152343750,22.451213836669922
25972,25972,28.2299995,-96.719009399414063,22.451213836669922
25973,25973,28.2549992,-96.677337646484375,22.451213836669922
25974,25974,28.0649986,-96.635665893554688,22.451213836669922
25975,25975,27.9300003,-96.593994140625000,22.451213836669922
25976,25976,27.9899998,-96.552322387695313,22.451213836669922
25977,25977,28.3599987,-96.510650634765625,22.451213836669922
25978,25978,28.3599987,-96.468978881835938,22.451213836669922
25979,25979,28.3099995,-96.343963623046875,22.451213836669922
25980,25980,28.3099995,-96.302291870117188,22.451213836669922
25981,25981,28.3949986,-96.260620117187500,22.451213836669922
25982,25982,28.4049988,-96.218948364257756,22.451213836669922
25983,25983,28.1800003,-96.177276611328068,22.451213836669922
25984,25984,28.1049995,-96.135604858398381,22.451213836669922
25985,25985,27.8999996,-96.093933105468693,22.451213836669922
25986,25986,27.9849987,-96.052261352539006,22.451213836669922
25987,25987,27.9399986,-96.010589599609318,22.451213836669922
25988,25988,27.3649998,-95.968917846679631,22.451213836669922
25989,25989,27.6499996,-95.927246093749943,22.451213836669922
25990,25990,27.8050003,-95.885574340820256,22.451213836669922
25991,25991,27.9049988,-95.843902587890511,22.451213836669922
25992,25992,28.0199986,-95.802230834960824,22.451213836669922
25993,25993,28.0749989,-95.760559082031250,22.451213836669922
25994,25994,27.9499989,-95.718887329101563,22.451213836669922
25995,25995,27.9449997,-95.677215576171875,22.451213836669922
25996,25996,25.1099987,-95.385513305664063,22.451213836669922
25997,25997,25.0699997,-95.343841552734375,22.451213836669922
25998,25998,25.0599995,-95.302169799804688,22.451213836669922
25999,25999,27.6899986,-94.802108764648324,22.451213836669922
26000,26000,27.6749992,-94.760437011718636,22.451213836669922
26001,26001,27.5249996,-94.718765258789063,22.451213836669922
26002,26002,27.6949997,-94.677093505859375,22.451213836669922
26003,26003,28.0199986,-94.635421752929688,22.451213836669922
26004,26004,28.0999985,-94.593750000000000,22.451213836669922
26005,26005,28.1099987,-94.552078247070313,22.451213836669922
26006,26006,27.9399986,-94.510406494140625,22.451213836669922
26007,26007,28.4549999,-94.468734741210938,22.451213836669922
26008,26008,28.4549999,-94.427062988281250,22.451213836669922
26009,26009,28.8549995,-92.718521118163949,22.451213836669922
26010,26010,28.8549995,-92.676849365234261,22.451213836669922
26011,26011,28.7099991,-92.593505859375000,22.451213836669922
26012,26012,28.3850002,-92.551834106445313,22.451213836669922
26013,26013,27.6999989,-92.510162353515625,22.451213836669922
26014,26014,27.4499989,-92.468490600585938,22.451213836669922
26015,26015,27.5249996,-92.426818847656250,22.451213836669922
26016,26016,27.4200001,-92.385147094726563,22.451213836669922
26017,26017,27.4099998,-92.343475341796875,22.451213836669922
26018,26018,28.2150002,-92.135116577148438,22.451213836669922
26019,26019,27.6999989,-92.093444824218750,22.451213836669922
26020,26020,28.5599995,-92.051773071289006,22.451213836669922
26021,26021,28.5799999,-92.010101318359318,22.451213836669922
26022,26022,28.7199993,-91.968429565429631,22.451213836669922
26023,26023,28.7249985,-91.926757812499943,22.451213836669922
26024,26024,28.7099991,-91.885086059570256,22.451213836669922
26025,26025,28.6350002,-91.843414306640568,22.451213836669922
26026,26026,28.5900002,-91.801742553710881,22.451213836669922
26027,26027,28.5749989,-91.760070800781193,22.451213836669922
26028,26028,27.9749985,-91.260009765625000,22.451213836669922
26029,26029,27.9749985,-91.218338012695313,22.451213836669922
26030,26030,24.8899994,-87.467880249023324,22.451213836669922
26031,26031,24.7999992,-87.426208496093750,22.451213836669922
26032,26032,24.6299992,-87.384536743164062,22.451213836669922
26033,26033,25.5749989,-85.134262084960938,22.451213836669922
26034,26034,25.7699986,-85.092590332031250,22.451213836669922
26035,26035,27.4749985,-85.050918579101563,22.451213836669922
26036,26036,27.2500000,-85.009246826171875,22.451213836669922
26037,26037,27.7299995,-84.967575073242188,22.451213836669922
26038,26038,27.8050003,-84.925903320312500,22.451213836669922
26039,26039,27.8400002,-84.884231567382813,22.451213836669922
26040,26040,27.8799992,-84.842559814453125,22.451213836669922
26041,26041,27.8699989,-84.800888061523438,22.451213836669922
26042,26042,27.8699989,-84.759216308593693,22.451213836669922
26043,26043,27.8699989,-84.717544555664006,22.451213836669922
26044,26044,27.9849987,-84.675872802734318,22.451213836669922
26045,26045,28.3649998,-84.634201049804631,22.451213836669922
26046,26046,28.3299999,-84.592529296874943,22.451213836669922
26047,26047,28.1649990,-84.550857543945256,22.451213836669922
26048,26048,27.9249992,-84.509185791015568,22.451213836669922
26049,26049,27.9399986,-84.467514038085881,22.451213836669922
26050,26050,28.1199989,-84.425842285156193,22.451213836669922
26051,26051,28.2449989,-84.384170532226449,22.451213836669922
26052,26052,28.3249989,-84.342498779296761,22.451213836669922
26053,26053,28.2349987,-84.300827026367188,22.451213836669922
26054,26054,28.2950001,-84.259155273437500,22.451213836669922
26055,26055,28.3199997,-84.217483520507813,22.451213836669922
26056,26056,28.5199986,-83.050674438476562,22.451213836669922
26057,26057,28.5049992,-83.009002685546875,22.451213836669922
26058,26058,28.4399986,-82.967330932617188,22.451213836669922
26059,26059,28.4749985,-82.925659179687500,22.451213836669922
26060,26060,28.2849998,-82.883987426757813,22.451213836669922
26061,26061,28.4549999,-82.842315673828125,22.451213836669922
26062,26062,28.4599991,-82.800643920898438,22.451213836669922
26063,26063,28.3599987,-82.758972167968750,22.451213836669922
26064,26064,28.3400002,-82.717300415039063,22.451213836669922
26065,26065,28.0299988,-82.675628662109318,22.451213836669922
26066,26066,28.1199989,-82.633956909179631,22.451213836669922
26067,26067,28.1749992,-82.592285156249943,22.451213836669922
26068,26068,28.4799995,-82.508941650390568,22.451213836669922
26069,26069,28.4949989,-82.467269897460881,22.451213836669922
26070,26070,28.5399990,-82.425598144531193,22.451213836669922
26071,26071,28.2749996,-82.342254638671818,22.451213836669922
26072,26072,28.2749996,-82.300582885742074,22.451213836669922
26073,26073,28.2749996,-82.258911132812386,22.451213836669922
26074,26074,28.2449989,-82.217239379882813,22.451213836669922
26075,26075,28.1199989,-82.175567626953125,22.451213836669922
26076,26076,28.0149994,-82.133895874023438,22.451213836669922
26077,26077,27.9499989,-82.092224121093750,22.451213836669922
26078,26078,28.0000000,-82.050552368164062,22.451213836669922
26079,26079,27.1149998,-97.802474975585937,22.409542083740291
26080,26080,27.1149998,-97.760803222656250,22.409542083740291
26081,26081,27.1399994,-97.719131469726563,22.409542083740291
26082,26082,26.7399998,-97.677459716796875,22.409542083740291
26083,26083,26.8949986,-97.635787963867188,22.409542083740291
26084,26084,26.9200001,-97.594116210937500,22.409542083740291
26085,26085,27.4200001,-97.552444458007813,22.409542083740291
26086,26086,27.4149990,-97.510772705078125,22.409542083740291
26087,26087,27.4249992,-97.469100952148438,22.409542083740291
26088,26088,27.3850002,-97.427429199218750,22.409542083740291
26089,26089,27.3349991,-97.385757446289063,22.409542083740291
26090,26090,26.0000000,-97.344085693359375,22.409542083740291
26091,26091,26.0000000,-97.302413940429688,22.409542083740291
26092,26092,26.1299992,-97.260742187499943,22.409542083740291
26093,26093,26.1299992,-97.219070434570256,22.409542083740291
26094,26094,26.9799995,-97.135726928710881,22.409542083740291
26095,26095,26.9799995,-97.094055175781193,22.409542083740291
26096,26096,28.1099987,-97.052383422851506,22.409542083740291
